Day,Time,Level
117,13:00,33.51
117,14:00,28.43
117,15:00,20.51
117,16:00,12.7
117,17:00,5.27
117,18:00,0.1
117,19:00,0.1
117,20:00,0.1
117,21:00,0.1
117,22:00,0.1
117,23:00,0.1
118,00:00,100.0
118,01:00,98.62
118,02:00,97.23
118,03:00,95.45
118,04:00,93.75
118,05:00,91.77
118,06:00,81.97
118,07:00,73.7
118,08:00,65.85
118,09:00,56.01
118,10:00,48.33
118,11:00,42.07
118,12:00,34.08
118,13:00,27.07
118,14:00,22.05
118,15:00,16.1
118,16:00,8.31
118,17:00,0.1
118,18:00,0.1
118,19:00,0.1
118,20:00,0.1
118,21:00,0.1
118,22:00,0.1
118,23:00,0.1
119,00:00,100.0
119,01:00,98.66
119,02:00,97.23
119,03:00,96.17
119,04:00,94.36
119,05:00,92.79
119,06:00,83.98
119,07:00,75.45
119,08:00,67.03
119,09:00,57.44
119,10:00,50.19
119,11:00,43.87
119,12:00,36.85
119,13:00,29.79
119,14:00,21.92
119,15:00,14.02
119,16:00,5.17
119,17:00,0.1
119,18:00,0.1
119,19:00,0.1
119,20:00,0.1
119,21:00,0.1
119,22:00,0.1
119,23:00,0.1
120,00:00,100.0
120,01:00,98.03
120,02:00,96.9
120,03:00,94.93
120,04:00,93.11
120,05:00,91.49
120,06:00,82.96
120,07:00,74.43
120,08:00,65.0
120,09:00,56.73
120,10:00,49.47
120,11:00,43.01
120,12:00,37.74
120,13:00,31.26
120,14:00,26.12
120,15:00,20.78
120,16:00,13.11
120,17:00,6.79
120,18:00,0.1
120,19:00,0.1
120,20:00,0.1
120,21:00,0.1
120,22:00,0.1
120,23:00,0.1
121,00:00,100.0
121,01:00,98.82
121,02:00,97.76
121,03:00,96.29
121,04:00,94.88
121,05:00,93.48
121,06:00,83.84
121,07:00,74.34
121,08:00,66.76
121,09:00,56.88
121,10:00,49.85
121,11:00,43.86
121,12:00,36.54
121,13:00,30.09
121,14:00,22.75
121,15:00,15.87
121,16:00,7.61
121,17:00,0.1
121,18:00,0.1
121,19:00,0.1
121,20:00,0.1
121,21:00,0.1
121,22:00,0.1
121,23:00,0.1
122,00:00,100.0
122,01:00,98.44
122,02:00,97.08
122,03:00,95.19
122,04:00,94.06
122,05:00,92.34
122,06:00,83.89
122,07:00,75.43
122,08:00,68.02
122,09:00,59.44
122,10:00,51.83
122,11:00,43.96
122,12:00,36.14
122,13:00,30.79
122,14:00,24.51
122,15:00,19.21
122,16:00,11.07
122,17:00,3.95
122,18:00,0.1
122,19:00,0.1
122,20:00,0.1
122,21:00,0.1
122,22:00,0.1
122,23:00,0.1
123,00:00,100.0
123,01:00,98.82
123,02:00,97.8
123,03:00,96.29
123,04:00,94.35
123,05:00,92.63
123,06:00,84.24
123,07:00,75.04
123,08:00,65.98
123,09:00,58.74
123,10:00,52.45
123,11:00,46.92
123,12:00,41.02
123,13:00,34.06
123,14:00,26.65
123,15:00,19.56
123,16:00,13.47
123,17:00,5.36
123,18:00,0.1
123,19:00,0.1
123,20:00,0.1
123,21:00,0.1
123,22:00,0.1
123,23:00,0.1
124,00:00,100.0
124,01:00,98.44
124,02:00,96.89
124,03:00,95.83
124,04:00,94.12
124,05:00,92.49
124,06:00,85.16
124,07:00,78.0
124,08:00,69.42
124,09:00,60.32
124,10:00,55.17
124,11:00,48.01
124,12:00,42.81
124,13:00,37.58
124,14:00,31.0
124,15:00,23.36
124,16:00,15.08
124,17:00,8.13
124,18:00,0.72
124,19:00,0.1
124,20:00,0.1
124,21:00,0.1
124,22:00,0.1
124,23:00,0.1
125,00:00,100.0
125,01:00,98.99
125,02:00,97.25
125,03:00,95.65
125,04:00,94.64
125,05:00,93.41
125,06:00,84.34
125,07:00,74.47
125,08:00,64.82
125,09:00,57.07
125,10:00,50.53
125,11:00,43.69
125,12:00,36.4
125,13:00,29.58
125,14:00,23.3
125,15:00,17.62
125,16:00,10.07
125,17:00,3.04
125,18:00,0.1
125,19:00,0.1
125,20:00,0.1
125,21:00,0.1
125,22:00,0.1
125,23:00,0.1
126,00:00,100.0
126,01:00,98.4
126,02:00,96.76
126,03:00,94.88
126,04:00,93.23
126,05:00,91.42
126,06:00,84.23
126,07:00,77.15
126,08:00,68.26
126,09:00,59.3
126,10:00,51.86
126,11:00,43.99
126,12:00,37.83
126,13:00,31.88
126,14:00,24.27
126,15:00,19.2
126,16:00,12.21
126,17:00,4.46
126,18:00,0.1
126,19:00,0.1
126,20:00,0.1
126,21:00,0.1
126,22:00,0.1
126,23:00,0.1
127,00:00,100.0
127,01:00,98.77
127,02:00,96.82
127,03:00,95.32
127,04:00,93.83
127,05:00,92.55
127,06:00,83.83
127,07:00,75.22
127,08:00,65.58
127,09:00,57.32
127,10:00,51.41
127,11:00,44.31
127,12:00,36.94
127,13:00,30.58
127,14:00,23.15
127,15:00,15.37
127,16:00,7.12
127,17:00,0.1
127,18:00,0.1
127,19:00,0.1
127,20:00,0.1
127,21:00,0.1
127,22:00,0.1
127,23:00,0.1
128,00:00,100.0
128,01:00,98.4
128,02:00,97.1
128,03:00,95.5
128,04:00,94.48
128,05:00,93.4
128,06:00,85.28
128,07:00,77.28
128,08:00,67.45
128,09:00,57.88
128,10:00,52.53
128,11:00,45.81
128,12:00,38.1
128,13:00,30.26
128,14:00,23.41
128,15:00,15.74
128,16:00,9.28
128,17:00,2.79
128,18:00,0.1
128,19:00,0.1
128,20:00,0.1
128,21:00,0.1
128,22:00,0.1
128,23:00,0.1
129,00:00,100.0
129,01:00,98.65
129,02:00,97.27
129,03:00,95.34
129,04:00,93.4
129,05:00,91.57
129,06:00,81.74
129,07:00,74.07
129,08:00,65.35
129,09:00,57.74
129,10:00,50.4
129,11:00,42.91
129,12:00,37.1
129,13:00,30.63
129,14:00,22.68
129,15:00,15.39
129,16:00,6.74
129,17:00,0.72
129,18:00,0.1
129,19:00,0.1
129,20:00,0.1
129,21:00,0.1
129,22:00,0.1
129,23:00,0.1
130,00:00,100.0
130,01:00,98.95
130,02:00,97.42
130,03:00,96.24
130,04:00,94.3
130,05:00,93.28
130,06:00,84.79
130,07:00,75.34
130,08:00,67.48
130,09:00,57.88
130,10:00,50.98
130,11:00,44.16
130,12:00,38.5
130,13:00,32.34
130,14:00,25.53
130,15:00,18.49
130,16:00,9.92
130,17:00,3.67
130,18:00,0.1
130,19:00,0.1
130,20:00,0.1
130,21:00,0.1
130,22:00,0.1
130,23:00,0.1
131,00:00,100.0
131,01:00,98.66
131,02:00,97.41
131,03:00,95.82
131,04:00,94.6
131,05:00,93.33
131,06:00,85.5
131,07:00,76.93
131,08:00,68.1
131,09:00,58.49
131,10:00,53.41
131,11:00,47.3
131,12:00,39.46
131,13:00,33.92
131,14:00,26.11
131,15:00,20.27
131,16:00,12.49
131,17:00,3.97
131,18:00,0.1
131,19:00,0.1
131,20:00,0.1
131,21:00,0.1
131,22:00,0.1
131,23:00,0.1
132,00:00,100.0
132,01:00,98.65
132,02:00,97.44
132,03:00,95.87
132,04:00,93.92
132,05:00,92.35
132,06:00,84.92
132,07:00,77.87
132,08:00,70.62
132,09:00,61.54
132,10:00,55.24
132,11:00,49.81
132,12:00,42.91
132,13:00,36.07
132,14:00,28.56
132,15:00,22.07
132,16:00,15.45
132,17:00,8.05
132,18:00,0.1
132,19:00,0.1
132,20:00,0.1
132,21:00,0.1
132,22:00,0.1
132,23:00,0.1
133,00:00,100.0
133,01:00,98.32
133,02:00,96.78
133,03:00,95.7
133,04:00,94.49
133,05:00,93.26
133,06:00,86.01
133,07:00,78.68
133,08:00,70.84
133,09:00,62.13
133,10:00,55.43
133,11:00,50.14
133,12:00,43.61
133,13:00,36.97
133,14:00,29.36
133,15:00,21.68
133,16:00,13.22
133,17:00,5.99
133,18:00,0.1
133,19:00,0.1
133,20:00,0.1
133,21:00,0.1
133,22:00,0.1
133,23:00,0.1
134,00:00,100.0
134,01:00,98.82
134,02:00,97.63
134,03:00,96.51
134,04:00,94.61
134,05:00,92.92
134,06:00,84.73
134,07:00,76.41
134,08:00,66.74
134,09:00,59.41
134,10:00,53.47
134,11:00,46.86
134,12:00,39.34
134,13:00,34.11
134,14:00,28.54
134,15:00,21.31
134,16:00,13.62
134,17:00,6.73
134,18:00,0.1
134,19:00,0.1
134,20:00,0.1
134,21:00,0.1
134,22:00,0.1
134,23:00,0.1
135,00:00,100.0
135,01:00,98.87
135,02:00,97.3
135,03:00,95.41
135,04:00,93.99
135,05:00,92.41
135,06:00,84.98
135,07:00,76.38
135,08:00,68.97
135,09:00,60.05
135,10:00,54.02
135,11:00,48.05
135,12:00,41.07
135,13:00,35.9
135,14:00,30.55
135,15:00,24.54
135,16:00,17.59
135,17:00,11.37
135,18:00,4.0
135,19:00,0.1
135,20:00,0.1
135,21:00,0.1
135,22:00,0.1
135,23:00,0.1
136,00:00,100.0
136,01:00,98.97
136,02:00,97.13
136,03:00,95.57
136,04:00,93.87
136,05:00,92.41
136,06:00,82.87
136,07:00,75.85
136,08:00,68.01
136,09:00,59.18
136,10:00,53.26
136,11:00,46.77
136,12:00,39.55
136,13:00,34.28
136,14:00,28.84
136,15:00,22.54
136,16:00,15.18
136,17:00,8.38
136,18:00,0.1
136,19:00,0.1
136,20:00,0.1
136,21:00,0.1
136,22:00,0.1
136,23:00,0.1
137,00:00,100.0
137,01:00,98.98
137,02:00,97.96
137,03:00,96.25
137,04:00,94.85
137,05:00,93.72
137,06:00,83.82
137,07:00,75.55
137,08:00,67.05
137,09:00,57.09
137,10:00,51.68
137,11:00,44.01
137,12:00,38.87
137,13:00,31.96
137,14:00,24.07
137,15:00,17.54
137,16:00,9.48
137,17:00,3.34
137,18:00,0.1
137,19:00,0.1
137,20:00,0.1
137,21:00,0.1
137,22:00,0.1
137,23:00,0.1
138,00:00,100.0
138,01:00,98.13
138,02:00,97.02
138,03:00,95.63
138,04:00,94.52
138,05:00,93.21
138,06:00,84.45
138,07:00,75.52
138,08:00,67.27
138,09:00,57.72
138,10:00,50.76
138,11:00,43.61
138,12:00,36.93
138,13:00,29.55
138,14:00,21.75
138,15:00,14.03
138,16:00,6.66
138,17:00,0.28
138,18:00,0.1
138,19:00,0.1
138,20:00,0.1
138,21:00,0.1
138,22:00,0.1
138,23:00,0.1
139,00:00,100.0
139,01:00,98.92
139,02:00,97.69
139,03:00,95.82
139,04:00,94.22
139,05:00,92.56
139,06:00,84.12
139,07:00,76.76
139,08:00,67.08
139,09:00,59.4
139,10:00,54.14
139,11:00,46.37
139,12:00,40.95
139,13:00,35.82
139,14:00,29.2
139,15:00,21.67
139,16:00,13.13
139,17:00,7.02
139,18:00,0.1
139,19:00,0.1
139,20:00,0.1
139,21:00,0.1
139,22:00,0.1
139,23:00,0.1
140,00:00,100.0
140,01:00,98.21
140,02:00,96.86
140,03:00,95.59
140,04:00,94.45
140,05:00,92.91
140,06:00,84.14
140,07:00,74.34
140,08:00,66.36
140,09:00,59.16
140,10:00,54.01
140,11:00,48.38
140,12:00,42.69
140,13:00,36.81
140,14:00,31.02
140,15:00,25.04
140,16:00,18.87
140,17:00,11.54
140,18:00,5.0
140,19:00,0.1
140,20:00,0.1
140,21:00,0.1
140,22:00,0.1
140,23:00,0.1
141,00:00,100.0
141,01:00,98.95
141,02:00,97.89
141,03:00,96.75
141,04:00,95.31
141,05:00,94.07
141,06:00,87.04
141,07:00,77.45
141,08:00,69.53
141,09:00,61.66
141,10:00,54.16
141,11:00,48.97
141,12:00,42.83
141,13:00,34.92
141,14:00,27.76
141,15:00,20.09
141,16:00,11.92
141,17:00,4.95
141,18:00,0.1
141,19:00,0.1
141,20:00,0.1
141,21:00,0.1
141,22:00,0.1
141,23:00,0.1
142,00:00,100.0
142,01:00,98.89
142,02:00,97.84
142,03:00,96.71
142,04:00,95.7
142,05:00,94.13
142,06:00,85.6
142,07:00,76.08
142,08:00,67.12
142,09:00,59.22
142,10:00,53.59
142,11:00,46.54
142,12:00,39.06
142,13:00,31.76
142,14:00,24.1
142,15:00,18.71
142,16:00,12.15
142,17:00,5.78
142,18:00,0.1
142,19:00,0.1
142,20:00,0.1
142,21:00,0.1
142,22:00,0.1
142,23:00,0.1
143,00:00,100.0
143,01:00,98.94
143,02:00,97.66
143,03:00,96.51
143,04:00,94.94
143,05:00,93.26
143,06:00,83.39
143,07:00,74.68
143,08:00,66.57
143,09:00,58.99
143,10:00,52.32
143,11:00,46.02
143,12:00,40.36
143,13:00,33.1
143,14:00,26.7
143,15:00,20.95
143,16:00,12.85
143,17:00,6.25
143,18:00,0.1
143,19:00,0.1
143,20:00,0.1
143,21:00,0.1
143,22:00,0.1
143,23:00,0.1
144,00:00,100.0
144,01:00,98.59
144,02:00,97.33
144,03:00,95.61
144,04:00,94.04
144,05:00,92.19
144,06:00,82.4
144,07:00,74.9
144,08:00,67.34
144,09:00,60.24
144,10:00,52.41
144,11:00,46.95
144,12:00,41.35
144,13:00,33.5
144,14:00,25.58
144,15:00,18.95
144,16:00,10.93
144,17:00,4.32
144,18:00,0.1
144,19:00,0.1
144,20:00,0.1
144,21:00,0.1
144,22:00,0.1
144,23:00,0.1
145,00:00,100.0
145,01:00,98.57
145,02:00,97.48
145,03:00,95.71
145,04:00,94.63
145,05:00,92.79
145,06:00,84.44
145,07:00,75.9
145,08:00,66.09
145,09:00,58.62
145,10:00,50.63
145,11:00,45.48
145,12:00,38.44
145,13:00,32.56
145,14:00,27.18
145,15:00,21.59
145,16:00,15.06
145,17:00,7.55
145,18:00,1.06
145,19:00,0.1
145,20:00,0.1
145,21:00,0.1
145,22:00,0.1
145,23:00,0.1
146,00:00,100.0
146,01:00,98.14
146,02:00,96.24
146,03:00,94.74
146,04:00,92.78
146,05:00,90.99
146,06:00,82.72
146,07:00,74.1
146,08:00,65.79
146,09:00,57.39
146,10:00,51.4
146,11:00,44.31
146,12:00,38.78
146,13:00,32.04
146,14:00,26.67
146,15:00,20.79
146,16:00,12.61
146,17:00,6.18
146,18:00,0.1
146,19:00,0.1
146,20:00,0.1
146,21:00,0.1
146,22:00,0.1
146,23:00,0.1
147,00:00,100.0
147,01:00,98.25
147,02:00,96.57
147,03:00,94.81
147,04:00,93.13
147,05:00,91.63
147,06:00,82.59
147,07:00,74.73
147,08:00,66.27
147,09:00,58.87
147,10:00,52.87
147,11:00,45.23
147,12:00,37.74
147,13:00,32.02
147,14:00,24.5
147,15:00,19.07
147,16:00,11.34
147,17:00,4.15
147,18:00,0.1
147,19:00,0.1
147,20:00,0.1
147,21:00,0.1
147,22:00,0.1
147,23:00,0.1
148,00:00,100.0
148,01:00,98.62
148,02:00,97.49
148,03:00,95.66
148,04:00,93.7
148,05:00,92.27
148,06:00,83.65
148,07:00,74.59
148,08:00,64.91
148,09:00,57.72
148,10:00,52.18
148,11:00,44.97
148,12:00,39.87
148,13:00,34.4
148,14:00,26.78
148,15:00,21.63
148,16:00,14.16
148,17:00,6.51
148,18:00,0.1
148,19:00,0.1
148,20:00,0.1
148,21:00,0.1
148,22:00,0.1
148,23:00,0.1
149,00:00,100.0
149,01:00,98.25
149,02:00,96.99
149,03:00,95.04
149,04:00,93.52
149,05:00,92.1
149,06:00,83.82
149,07:00,75.89
149,08:00,68.52
149,09:00,60.24
149,10:00,52.91
149,11:00,46.52
149,12:00,40.97
149,13:00,34.25
149,14:00,27.56
149,15:00,19.94
149,16:00,11.35
149,17:00,5.21
149,18:00,0.1
149,19:00,0.1
149,20:00,0.1
149,21:00,0.1
149,22:00,0.1
149,23:00,0.1
150,00:00,100.0
150,01:00,98.08
150,02:00,96.47
150,03:00,94.74
150,04:00,93.71
150,05:00,92.21
150,06:00,83.63
150,07:00,75.37
150,08:00,66.18
150,09:00,59.12
150,10:00,52.59
150,11:00,44.69
150,12:00,39.33
150,13:00,33.3
150,14:00,27.51
150,15:00,20.32
150,16:00,13.77
150,17:00,6.65
150,18:00,0.1
150,19:00,0.1
150,20:00,0.1
150,21:00,0.1
150,22:00,0.1
150,23:00,0.1
151,00:00,100.0
151,01:00,98.34
151,02:00,96.6
151,03:00,94.67
151,04:00,93.24
151,05:00,91.31
151,06:00,83.39
151,07:00,75.46
151,08:00,66.08
151,09:00,56.85
151,10:00,51.25
151,11:00,44.42
151,12:00,37.76
151,13:00,30.83
151,14:00,24.91
151,15:00,17.71
151,16:00,10.43
151,17:00,3.64
151,18:00,0.1
151,19:00,0.1
151,20:00,0.1
151,21:00,0.1
151,22:00,0.1
151,23:00,0.1
152,00:00,100.0
152,01:00,98.95
152,02:00,97.1
152,03:00,95.24
152,04:00,93.98
152,05:00,92.25
152,06:00,83.24
152,07:00,75.28
152,08:00,67.52
152,09:00,58.69
152,10:00,51.29
152,11:00,43.76
152,12:00,38.4
152,13:00,32.83
152,14:00,26.33
152,15:00,19.08
152,16:00,11.67
152,17:00,4.97
152,18:00,0.1
152,19:00,0.1
152,20:00,0.1
152,21:00,0.1
152,22:00,0.1
152,23:00,0.1
153,00:00,100.0
153,01:00,98.95
153,02:00,97.75
153,03:00,96.11
153,04:00,94.51
153,05:00,92.89
153,06:00,83.63
153,07:00,74.71
153,08:00,65.69
153,09:00,57.67
153,10:00,51.9
153,11:00,45.34
153,12:00,37.44
153,13:00,30.78
153,14:00,25.1
153,15:00,19.78
153,16:00,12.66
153,17:00,4.46
153,18:00,0.1
153,19:00,0.1
153,20:00,0.1
153,21:00,0.1
153,22:00,0.1
153,23:00,0.1
154,00:00,100.0
154,01:00,98.37
154,02:00,97.27
154,03:00,96.22
154,04:00,95.08
154,05:00,93.47
154,06:00,85.42
154,07:00,75.74
154,08:00,67.94
154,09:00,60.83
154,10:00,54.06
154,11:00,47.89
154,12:00,41.38
154,13:00,33.95
154,14:00,27.98
154,15:00,20.06
154,16:00,13.57
154,17:00,6.41
154,18:00,0.1
154,19:00,0.1
154,20:00,0.1
154,21:00,0.1
154,22:00,0.1
154,23:00,0.1
155,00:00,100.0
155,01:00,98.88
155,02:00,96.9
155,03:00,95.22
155,04:00,93.25
155,05:00,92.2
155,06:00,83.19
155,07:00,75.76
155,08:00,65.83
155,09:00,58.16
155,10:00,51.11
155,11:00,44.19
155,12:00,39.06
155,13:00,33.73
155,14:00,26.78
155,15:00,21.3
155,16:00,14.25
155,17:00,8.15
155,18:00,0.6
155,19:00,0.1
155,20:00,0.1
155,21:00,0.1
155,22:00,0.1
155,23:00,0.1
156,00:00,100.0
156,01:00,98.49
156,02:00,97.01
156,03:00,95.37
156,04:00,93.53
156,05:00,92.21
156,06:00,84.05
156,07:00,74.23
156,08:00,65.97
156,09:00,58.78
156,10:00,53.51
156,11:00,47.46
156,12:00,41.87
156,13:00,34.0
156,14:00,26.4
156,15:00,21.28
156,16:00,14.13
156,17:00,6.22
156,18:00,0.1
156,19:00,0.1
156,20:00,0.1
156,21:00,0.1
156,22:00,0.1
156,23:00,0.1
157,00:00,100.0
157,01:00,98.77
157,02:00,97.09
157,03:00,95.72
157,04:00,94.32
157,05:00,92.73
157,06:00,83.39
157,07:00,74.26
157,08:00,65.23
157,09:00,56.81
157,10:00,50.58
157,11:00,44.56
157,12:00,38.12
157,13:00,31.08
157,14:00,24.23
157,15:00,18.76
157,16:00,9.93
157,17:00,3.45
157,18:00,0.1
157,19:00,0.1
157,20:00,0.1
157,21:00,0.1
157,22:00,0.1
157,23:00,0.1
158,00:00,100.0
158,01:00,98.89
158,02:00,97.23
158,03:00,95.81
158,04:00,94.6
158,05:00,93.01
158,06:00,84.32
158,07:00,75.5
158,08:00,66.25
158,09:00,57.91
158,10:00,51.82
158,11:00,46.71
158,12:00,40.53
158,13:00,34.06
158,14:00,27.43
158,15:00,20.39
158,16:00,12.39
158,17:00,5.34
158,18:00,0.1
158,19:00,0.1
158,20:00,0.1
158,21:00,0.1
158,22:00,0.1
158,23:00,0.1
159,00:00,100.0
159,01:00,98.54
159,02:00,97.01
159,03:00,95.63
159,04:00,93.86
159,05:00,91.98
159,06:00,84.79
159,07:00,76.28
159,08:00,68.21
159,09:00,58.82
159,10:00,52.37
159,11:00,47.2
159,12:00,40.28
159,13:00,35.04
159,14:00,29.32
159,15:00,23.07
159,16:00,14.73
159,17:00,6.67
159,18:00,0.31
159,19:00,0.1
159,20:00,0.1
159,21:00,0.1
159,22:00,0.1
159,23:00,0.1
160,00:00,100.0
160,01:00,98.88
160,02:00,97.51
160,03:00,95.66
160,04:00,94.27
160,05:00,92.43
160,06:00,82.9
160,07:00,73.14
160,08:00,64.26
160,09:00,55.62
160,10:00,48.9
160,11:00,42.66
160,12:00,37.32
160,13:00,29.35
160,14:00,22.4
160,15:00,14.43
160,16:00,7.11
160,17:00,1.06
160,18:00,0.1
160,19:00,0.1
160,20:00,0.1
160,21:00,0.1
160,22:00,0.1
160,23:00,0.1
161,00:00,100.0
161,01:00,98.02
161,02:00,96.63
161,03:00,94.66
161,04:00,92.76
161,05:00,91.47
161,06:00,83.33
161,07:00,74.16
161,08:00,64.37
161,09:00,56.97
161,10:00,49.67
161,11:00,42.04
161,12:00,35.92
161,13:00,28.39
161,14:00,22.17
161,15:00,16.35
161,16:00,7.5
161,17:00,0.22
161,18:00,0.1
161,19:00,0.1
161,20:00,0.1
161,21:00,0.1
161,22:00,0.1
161,23:00,0.1
162,00:00,100.0
162,01:00,98.38
162,02:00,96.65
162,03:00,95.51
162,04:00,93.68
162,05:00,92.22
162,06:00,85.02
162,07:00,76.82
162,08:00,67.31
162,09:00,57.7
162,10:00,52.13
162,11:00,44.86
162,12:00,39.78
162,13:00,31.81
162,14:00,25.57
162,15:00,18.9
162,16:00,10.79
162,17:00,3.66
162,18:00,0.1
162,19:00,0.1
162,20:00,0.1
162,21:00,0.1
162,22:00,0.1
162,23:00,0.1
163,00:00,100.0
163,01:00,98.73
163,02:00,96.95
163,03:00,94.96
163,04:00,93.71
163,05:00,91.87
163,06:00,83.34
163,07:00,74.75
163,08:00,65.16
163,09:00,56.11
163,10:00,49.19
163,11:00,44.0
163,12:00,36.42
163,13:00,29.7
163,14:00,23.14
163,15:00,17.99
163,16:00,9.64
163,17:00,2.35
163,18:00,0.1
163,19:00,0.1
163,20:00,0.1
163,21:00,0.1
163,22:00,0.1
163,23:00,0.1
164,00:00,100.0
164,01:00,99.0
164,02:00,97.94
164,03:00,96.75
164,04:00,95.16
164,05:00,93.22
164,06:00,83.27
164,07:00,73.27
164,08:00,64.87
164,09:00,56.43
164,10:00,49.6
164,11:00,43.38
164,12:00,36.53
164,13:00,31.31
164,14:00,23.68
164,15:00,16.56
164,16:00,8.16
164,17:00,0.1
164,18:00,0.1
164,19:00,0.1
164,20:00,0.1
164,21:00,0.1
164,22:00,0.1
164,23:00,0.1
165,00:00,100.0
165,01:00,98.09
165,02:00,96.8
165,03:00,95.05
165,04:00,93.11
165,05:00,91.97
165,06:00,83.24
165,07:00,73.99
165,08:00,64.8
165,09:00,56.91
165,10:00,49.01
165,11:00,43.18
165,12:00,35.84
165,13:00,30.13
165,14:00,23.97
165,15:00,18.33
165,16:00,11.14
165,17:00,3.3
165,18:00,0.1
165,19:00,0.1
165,20:00,0.1
165,21:00,0.1
165,22:00,0.1
165,23:00,0.1
166,00:00,100.0
166,01:00,98.21
166,02:00,96.23
166,03:00,94.69
166,04:00,92.86
166,05:00,91.48
166,06:00,83.7
166,07:00,75.87
166,08:00,68.74
166,09:00,61.28
166,10:00,55.91
166,11:00,50.65
166,12:00,44.95
166,13:00,39.56
166,14:00,31.93
166,15:00,25.33
166,16:00,16.99
166,17:00,9.52
166,18:00,2.41
166,19:00,0.1
166,20:00,0.1
166,21:00,0.1
166,22:00,0.1
166,23:00,0.1
167,00:00,100.0
167,01:00,98.08
167,02:00,97.03
167,03:00,95.55
167,04:00,94.3
167,05:00,92.74
167,06:00,82.75
167,07:00,75.51
167,08:00,67.21
167,09:00,59.0
167,10:00,51.34
167,11:00,45.03
167,12:00,37.99
167,13:00,31.67
167,14:00,25.9
167,15:00,20.19
167,16:00,11.49
167,17:00,5.18
167,18:00,0.1
167,19:00,0.1
167,20:00,0.1
167,21:00,0.1
167,22:00,0.1
167,23:00,0.1
168,00:00,100.0
168,01:00,98.79
168,02:00,97.12
168,03:00,96.07
168,04:00,94.43
168,05:00,92.57
168,06:00,85.26
168,07:00,76.52
168,08:00,68.71
168,09:00,59.54
168,10:00,52.29
168,11:00,45.13
168,12:00,40.07
168,13:00,32.44
168,14:00,26.29
168,15:00,19.69
168,16:00,12.95
168,17:00,6.81
168,18:00,0.14
168,19:00,0.1
168,20:00,0.1
168,21:00,0.1
168,22:00,0.1
168,23:00,0.1
169,00:00,100.0
169,01:00,98.19
169,02:00,97.03
169,03:00,95.86
169,04:00,94.71
169,05:00,93.32
169,06:00,85.24
169,07:00,77.31
169,08:00,70.26
169,09:00,62.59
169,10:00,57.07
169,11:00,49.19
169,12:00,42.84
169,13:00,36.34
169,14:00,30.09
169,15:00,24.9
169,16:00,18.86
169,17:00,11.65
169,18:00,5.56
169,19:00,0.1
169,20:00,0.1
169,21:00,0.1
169,22:00,0.1
169,23:00,0.1
170,00:00,100.0
170,01:00,98.03
170,02:00,96.73
170,03:00,94.88
170,04:00,93.02
170,05:00,91.07
170,06:00,84.01
170,07:00,76.84
170,08:00,69.56
170,09:00,61.21
170,10:00,55.23
170,11:00,49.39
170,12:00,43.07
170,13:00,36.64
170,14:00,30.98
170,15:00,23.25
170,16:00,15.29
170,17:00,8.61
170,18:00,1.86
170,19:00,0.1
170,20:00,0.1
170,21:00,0.1
170,22:00,0.1
170,23:00,0.1
171,00:00,100.0
171,01:00,98.61
171,02:00,96.77
171,03:00,95.0
171,04:00,93.08
171,05:00,91.67
171,06:00,84.28
171,07:00,76.93
171,08:00,69.63
171,09:00,61.22
171,10:00,53.92
171,11:00,46.32
171,12:00,40.52
171,13:00,33.05
171,14:00,26.93
171,15:00,19.6
171,16:00,13.27
171,17:00,6.86
171,18:00,0.1
171,19:00,0.1
171,20:00,0.1
171,21:00,0.1
171,22:00,0.1
171,23:00,0.1
172,00:00,100.0
172,01:00,99.0
172,02:00,97.16
172,03:00,96.06
172,04:00,94.89
172,05:00,93.73
172,06:00,86.3
172,07:00,76.71
172,08:00,66.93
172,09:00,58.56
172,10:00,52.52
172,11:00,46.12
172,12:00,38.92
172,13:00,31.27
172,14:00,23.51
172,15:00,17.2
172,16:00,9.69
172,17:00,2.3
172,18:00,0.1
172,19:00,0.1
172,20:00,0.1
172,21:00,0.1
172,22:00,0.1
172,23:00,0.1
173,00:00,100.0
173,01:00,98.57
173,02:00,96.92
173,03:00,95.22
173,04:00,94.14
173,05:00,92.74
173,06:00,83.34
173,07:00,74.83
173,08:00,65.84
173,09:00,56.06
173,10:00,50.29
173,11:00,44.96
173,12:00,36.99
173,13:00,29.73
173,14:00,21.97
173,15:00,16.82
173,16:00,9.24
173,17:00,1.03
173,18:00,0.1
173,19:00,0.1
173,20:00,0.1
173,21:00,0.1
173,22:00,0.1
173,23:00,0.1
174,00:00,100.0
174,01:00,98.41
174,02:00,96.64
174,03:00,94.66
174,04:00,92.87
174,05:00,91.15
174,06:00,82.9
174,07:00,74.01
174,08:00,64.66
174,09:00,54.69
174,10:00,46.94
174,11:00,39.44
174,12:00,32.1
174,13:00,25.51
174,14:00,18.24
174,15:00,10.89
174,16:00,4.79
174,17:00,0.1
174,18:00,0.1
174,19:00,0.1
174,20:00,0.1
174,21:00,0.1
174,22:00,0.1
174,23:00,0.1
175,00:00,100.0
175,01:00,98.19
175,02:00,96.24
175,03:00,94.32
175,04:00,92.81
175,05:00,91.28
175,06:00,82.46
175,07:00,73.23
175,08:00,64.92
175,09:00,55.1
175,10:00,49.22
175,11:00,41.99
175,12:00,35.63
175,13:00,28.25
175,14:00,20.28
175,15:00,14.45
175,16:00,6.78
175,17:00,0.17
175,18:00,0.1
175,19:00,0.1
